E	V
276	72.48360703556739
277	72.54087818181668
278	72.59781791394947
279	72.65442933393166
280	72.71071550380464
281	72.76667944633748
282	72.8223241456663
283	72.87765254792086
284	72.93266756183914
285	72.98737205936959
286	73.04176887626188
287	73.09586081264604
288	73.14965063360043
289	73.20314106970885
290	73.25633481760673
291	73.30923454051701
292	73.36184286877578
293	73.41416240034785
294	73.46619570133254
295	73.51794530646002
296	73.56941371957814
297	73.62060341413022
298	73.6715168336238
299	73.72215639209085
300	73.77252447453915
301	73.82262343739549
302	73.87245560894054
303	73.92202328973592
304	73.97132875304321
305	74.0203742452354
306	74.06916198620085
307	74.1176941697398
308	74.16597296395386
309	74.21400051162829
310	74.26177893060753
311	74.30931031416392
312	74.35659673135974
313	74.40364022740309
314	74.450442823997
315	74.49700651968277
316	74.54333329017696
317	74.58942508870257
318	74.63528384631438
319	74.68091147221855
320	74.72630985408675
321	74.77148085836464
322	74.81642633057524
323	74.8611480956168
324	74.90564795805574
325	74.94992770241444
326	74.99398909345408
327	75.0378338764528
328	75.08146377747886
329	75.12488050365945
330	75.16808574344476
331	75.21108116686761
332	75.25386842579879
333	75.29644915419797
334	75.33882496836068
335	75.38099746716077
336	75.42296823228928
337	75.46473882848892
338	75.50631080378503
339	75.5476856897125
340	75.58886500153906
341	75.62985023848489
342	75.6706428839386
343	75.71124440566973
344	75.75165625603788
345	75.79187987219815
346	75.83191667630373
347	75.87176807570474
348	75.91143546314419
349	75.95092021695069
350	75.99022370122815
351	76.02934726604228
352	76.06829224760435
353	76.10705996845186
354	76.14565173762654
355	76.18406885084929
356	76.22231259069261
357	76.2603842267502
358	76.29828501580398
359	76.33601620198839
360	76.37357901695228
361	76.41097468001817
362	76.4482043983392
363	76.48526936705345
364	76.52217076943603
365	76.55890977704884
366	76.595487549888
367	76.63190523652901
368	76.66816397426975
369	76.7042648892713
370	76.74020909669656
371	76.77599770084699
372	76.8116317952969
373	76.84711246302622
374	76.88244077655084
375	76.9176177980513
376	76.9526445794994
377	76.98752216278301
378	77.022251579829
379	77.05683385272434
380	77.0912699938355
381	77.12556100592593
382	77.15970788227203
383	77.19371160677723
384	77.2275731540845
