E	V
118	118.70532374174418
119	118.70482577757795
120	118.70357433842585
121	118.70159910900162
122	118.69892853837409
123	118.69558989887277
124	118.69160934177764
125	118.68701194999198
126	118.6818217878833
127	118.67606194846442
128	118.66975459807574
129	118.66292101871792
130	118.65558164817503
131	118.6477561180585
132	118.63946328989365
133	118.6307212893628
134	118.62154753881114
135	118.61195878811526
136	118.60197114400731
137	118.59160009794218
138	118.58086055258936
139	118.56976684702632
140	118.55833278070503
141	118.54657163625934
142	118.53449620121613
143	118.52211878867003
144	118.50945125697746
145	118.49650502852218
146	118.48329110760218
147	118.46982009748382
148	118.45610221666736
149	118.44214731440462
150	118.42796488550775
151	118.41356408448556
152	118.39895373904163
153	118.38414236296693
154	118.36913816845727
155	118.35394907788465
156	118.3385827350496
157	118.32304651594046
158	118.30734753902362
159	118.29149267508807
160	118.27548855666558
161	118.25934158704743
162	118.24305794891688
163	118.22664361261577
164	118.2101043440629
165	118.19344571234039
166	118.17667309696382
167	118.15979169485092
168	118.14280652700269
169	118.12572244491058
170	118.10854413670198
171	118.0912761330362
172	118.0739228127623
173	118.0564884083495
174	118.03897701110031
175	118.02139257615649
176	118.00373892730644
177	117.98601976160357
178	117.96823865380328
179	117.95039906062715
180	117.93250432486117
181	117.91455767929611
182	117.89656225051586
183	117.87852106254104
184	117.86043704033386
185	117.84231301316981
186	117.82415171788227
187	117.8059558019852
188	117.78772782667899
189	117.7694702697443
190	117.75118552832882
191	117.73287592163099
192	117.71454369348528
193	117.69619101485273
194	117.6778199862209
195	117.6594326399167
196	117.64103094233577
197	117.62261679609162
198	117.6041920420878
199	117.58575846151626
200	117.5673177777847
201	117.54887165837565
202	117.53042171664028
203	117.5119695135291
204	117.49351655926222
205	117.47506431494159
206	117.4566141941072
207	117.43816756423962
208	117.41972574821091
209	117.40129002568573
210	117.38286163447464
211	117.36444177184143
212	117.3460315957662
213	117.32763222616569
214	117.30924474607261
215	117.2908702027756
216	117.272509608921
217	117.254163943578
218	117.23583415326858
219	117.21752115296331
220	117.19922582704449
221	117.18094903023767
222	117.16269158851277
223	117.14445429995578
224	117.1262379356123
225	117.10804324030362
226	117.08987093341673
227	117.07172170966874
228	117.05359623984691
229	117.03549517152516
230	117.01741912975754
231	116.99936871775004
232	116.98134451751083
233	116.96334709048035
234	116.94537697814131
235	116.92743470260976
236	116.90952076720774
237	116.89163565701793
238	116.87377983942135
239	116.85595376461816
240	116.83815786613263
241	116.82039256130247
242	116.80265825175312
243	116.78495532385767
244	116.76728414918264
245	116.74964508492032
246	116.73203847430787
247	116.71446464703392
248	116.69692391963275
249	116.6794165958668
250	116.66194296709747
251	116.64450331264516
252	116.62709790013825
253	116.60972698585195
254	116.59239081503688
255	116.57508962223821
256	116.55782363160507
257	116.54059305719113
258	116.52339810324607
259	116.50623896449886
260	116.48911582643244
261	116.47202886555058
262	116.45497824963694
263	116.43796413800658
264	116.42098668175018
265	116.4040460239714
266	116.38714230001706
267	116.37027563770096
268	116.35344615752129
269	116.33665397287162
270	116.31989919024606
271	116.3031819094385
272	116.28650222373614
273	116.2698602201076
274	116.25325597938573
275	116.23668957644509
276	116.22016108037465
277	116.20367055464541
278	116.18721805727354
279	116.17080364097873
280	116.15442735333824
281	116.13808923693655
282	116.12178932951102
283	116.10552766409327
284	116.08930426914677
285	116.07311916870057
286	116.05697238247937
287	116.04086392602991
288	116.02479381084402
289	116.00876204447799
290	115.99276863066913
291	115.97681356944862
292	115.96089685725163
293	115.94501848702417
294	115.92917844832732
295	115.91337672743829
296	115.89761330744889
297	115.88188816836137
298	115.86620128718158
299	115.85055263800948
300	115.8349421921275
301	115.81936991808624
302	115.80383578178792
303	115.7883397465677
304	115.77288177327257
305	115.75746182033838
306	115.74207984386452
307	115.72673579768691
308	115.71142963344874
309	115.69616130066944
310	115.68093074681181
311	115.66573791734734
312	115.65058275581974
313	115.63546520390682
314	115.62038520148072
315	115.60534268666643
316	115.59033759589899
317	115.5753698639788
318	115.56043942412587
319	115.54554620803222
320	115.53069014591325
321	115.51587116655747
322	115.50108919737508
323	115.48634416444513
324	115.47163599256154
325	115.45696460527788
326	115.44232992495083
327	115.42773187278269
328	115.41317036886261
329	115.3986453322068
330	115.38415668079766
331	115.36970433162182
332	115.35528820070725
333	115.34090820315939
334	115.32656425319621
335	115.31225626418251
336	115.2979841486631
337	115.28374781839534
338	115.26954718438066
339	115.25538215689517
340	115.24125264551975
341	115.22715855916906
342	115.21309980611989
343	115.19907629403872
344	115.18508793000865
345	115.17113462055546
346	115.15721627167315
347	115.14333278884858
348	115.12948407708569
349	115.11567004092896
350	115.10189058448613
351	115.0881456114506
352	115.07443502512294
353	115.06075872843198
354	115.04711662395539
355	115.03350861393946
356	115.01993460031863
357	115.00639448473439
358	114.99288816855356
359	114.97941555288627
360	114.96597653860329
361	114.95257102635301
362	114.93919891657792
363	114.92586010953057
364	114.91255450528925
365	114.89928200377308
366	114.88604250475682
367	114.87283590788516
368	114.85966211268676
369	114.84652101858778
370	114.83341252492505
371	114.82033653095895
372	114.8072929358859
373	114.79428163885045
374	114.78130253895718
375	114.76835553528203
376	114.75544052688358
377	114.74255741281381
378	114.72970609212868
379	114.71688646389836
380	114.70409842721715
381	114.69134188121316
382	114.67861672505781
383	114.66592285797473
384	114.65326017924883
385	114.64062858823485
386	114.6280279843656
387	114.61545826716028
388	114.60291933623223
389	114.5904110912966
390	114.5779334321778
391	114.56548625881669
392	114.55306947127758
393	114.54068296975501
394	114.52832665458037
395	114.5160004262282
396	114.50370418532246
397	114.49143783264255
398	114.47920126912898
399	114.46699439588922
400	114.45481711420301
401	114.4426693255277
402	114.43055093150345
403	114.41846183395805
404	114.40640193491187
405	114.39437113658244
406	114.38236934138895
407	114.37039645195671
408	114.35845237112119
409	114.34653700193228
410	114.33465024765809
411	114.32279201178885
412	114.31096219804054
413	114.29916071035848
414	114.28738745292068
415	114.27564233014131
416	114.26392524667372
417	114.25223610741358
418	114.24057481750197
419	114.22894128232801
420	114.21733540753185
421	114.20575709900714
422	114.19420626290372
