E	V
221	-8.474926162637956
222	-8.686447127433997
223	-8.49048881163038
224	-8.497621741007542
225	-8.549870696861769
226	-8.459618376197223
227	-8.89762174100754
228	-8.717565515426529
229	-8.645057605215834
230	-8.504554884989668
231	-8.608795290769791
232	-8.716233108242223
233	-8.604293459577791
234	-8.530368908234953
235	-8.738104996137775
236	-8.604806137788799
237	-8.544585179606791
238	-8.70767178837685
239	-8.769385400709954
240	-8.679272967534638
241	-8.524166975080231
242	-8.615476742133488
243	-8.598001597445109
244	-8.57957990608357
245	-8.56496606386953
246	-8.71953281227307
247	-8.377658391847165
248	-8.402906632464632
249	-8.365651103371924
250	-8.615319428208979
251	-8.727766255940052
252	-8.617750028096202
253	-8.650555687516503
254	-8.487564434701785
255	-8.887226108320732
256	-8.695463898281275
257	-8.43904797870815
258	-8.771451052777081
259	-8.724710336439905
260	-8.782634623350965
261	-8.64879529076979
262	-8.750745858028157
263	-8.611865217744198
264	-8.458206502834225
265	-8.558572338489904
266	-8.737043496365496
267	-8.46677173349338
268	-8.633576804002889
269	-8.561563454840249
270	-8.534844408385373
271	-8.558689228738237
272	-8.413517509451545
273	-8.805528300047389
274	-8.524166975080231
275	-8.56172542115438
276	-8.747934742926336
277	-8.627568986648635
278	-8.877203909062267
279	-8.514079290569173
280	-8.902564701526412
281	-8.459074470650267
282	-8.305567034025126
283	-8.627619470523639
284	-8.69584054212077
285	-8.492544364078569
286	-8.52101738774484
287	-8.70501256289338
288	-8.558572338489904
289	-8.809656920442933
290	-8.455010040201126
291	-8.489181323375611
292	-8.853186012676353
293	-8.708578057691028
294	-8.654314172260321
295	-8.547012911917506
296	-8.528591810453545
297	-8.509174209534736
298	-8.764103255574433
299	-8.535544576250352
300	-8.633809621030942
301	-8.771179901966345
302	-8.506287939910303
303	-8.587050668722433
304	-8.728652962830061
305	-8.486447127433996
306	-8.524293459577793
307	-8.485651103371925
308	-8.8413770165939
309	-8.630368908234953
310	-8.348937452365147
311	-8.676615024601038
312	-8.646427913707106
313	-8.625177837500493
314	-8.539818196841996
315	-8.790240412402945
316	-8.637865195465983
317	-8.468629150101524
318	-8.605053649303969
319	-8.778980122525542
320	-8.761777176802518
321	-8.592261152893483
322	-8.576550862069302
323	-8.809324529846814
324	-8.251618931833471
325	-8.724094244712942
326	-8.643283106059588
327	-8.5361081130441
328	-8.510511914195332
329	-8.3326451205947
330	-8.524293459577793
331	-8.687564434701786
332	-8.566384221354701
333	-8.724710336439905
334	-8.77887012027313
335	-8.728452387214748
336	-8.443577141043772
337	-8.631097019057373
338	-8.710913406222142
339	-8.792655239258922
340	-8.596500958671035
341	-8.74321575278255
342	-8.444710336439904
343	-8.45816806499411
344	-8.82761947052364
345	-8.427272092875876
346	-8.625751261067157
347	-8.5361081130441
348	-8.536411280822398
349	-8.538640739036147
350	-8.564654197462211
351	-8.551555638660354
352	-8.472078101061026
353	-8.277788126863653
354	-8.543745229017562
355	-8.50842454147278
356	-8.573057233041535
357	-8.74711391261486
358	-8.39800159744511
359	-8.663338095247813
360	-8.39181584568369
361	-8.491025020765399
362	-8.568808238575112
363	-8.518361755673965
364	-8.556500958671036
365	-8.550702683373522
366	-8.562548406534484
367	-8.483898931935205
368	-8.479557608721258
369	-8.638041096716703
370	-8.756556834220081
371	-8.669380323966276
372	-8.506540337397073
373	-8.37525512860841
374	-8.789385400709953
375	-8.778785735718571
376	-8.611992907823714
377	-8.205515667670484
378	-8.846199286889973
379	-8.438750609756244
380	-8.612757459144461
381	-8.529342294989421
382	-8.625751261067157
383	-8.651543168864555
384	-8.526427913707105
385	-8.576024691626841
386	-8.53213241181746
387	-8.713070484847735
388	-8.737043496365496
389	-8.748739060732634
390	-8.608362471218703
391	-8.348937452365147
392	-8.7340188286373
393	-8.832692097825804
394	-8.81118055826844
395	-8.816744888993297
396	-8.65437800311318
397	-8.588228698867137
398	-8.538143118587866
399	-8.717753893408844
400	-8.536411280822398
401	-8.416286689534964
402	-8.436671171179396
403	-8.634014925465493
404	-8.44149336945983
405	-8.499464413773484
406	-8.863618948229533
407	-8.623824831516423
408	-8.753108735579396
409	-8.708228698867138
410	-8.730229381933977
411	-8.703039839564545
412	-8.33257054400743
413	-8.819107498463834
414	-8.402564701526412
415	-8.486046252846622
416	-8.509364577864952
417	-8.739444587260792
418	-8.59991150788976
419	-8.490039683164586
420	-8.51933351841571
421	-8.591695402640543
422	-8.51933351841571
423	-8.699189485105583
424	-8.715953322342372
425	-8.633809621030942
426	-8.424554024437429
427	-8.534844408385373
428	-8.608795290769791
429	-8.585703677559355
430	-8.645370016552578
431	-8.580926323182704
432	-8.676496611286176
433	-8.689642922196203
434	-8.791775889130218
435	-9.03299326808159
436	-8.997951408159313
437	-9.070577136594006
438	-8.97143796997566
439	-9.218471961706486
440	-9.064810369627363
441	-9.139863026549127
442	-9.228987179598086
443	-9.305081703709474
444	-9.108973324700118
445	-9.03747372413839
446	-9.183514514162205
447	-9.051990338220623
448	-8.55814973309612
449	-8.677502783967817
450	-8.71953281227307
451	-8.58059844364735
452	-8.677502783967817
453	-8.712565791296209
454	-8.690875319243242
455	-8.666777447656186
456	-8.69615951895947
457	-8.808492359043644
458	-8.695050608324372
459	-8.538293866216458
460	-8.717565515426529
461	-8.564654197462211
462	-8.609390394966788
463	-8.474726750876552
464	-8.587922264153208
465	-8.538595856041429
466	-8.64233560627361
467	-8.458682842985503
468	-8.612995480698613
469	-8.486265333752748
470	-8.602796315035034
471	-8.244485118016277
472	-8.579109303633672
473	-8.698001597445108
474	-8.670225248079593
475	-8.697753893408844
476	-8.409240230899634
477	-8.336505089333569
478	-8.35809299110036
479	-8.590233670374694
480	-8.54674374053292
481	-8.528591810453545
482	-8.594827202699957
483	-8.703136280938446
484	-8.673191266756623
485	-8.592156361746333
486	-8.719615455708803
487	-8.529342294989421
488	-8.39800159744511
489	-8.430409167008017
490	-8.777390454831526
491	-8.500924729043614
492	-8.558689228738238
493	-8.755011111165983
494	-8.629870696861767
495	-8.585703677559355
496	-8.567240182715546
497	-8.504173925689859
498	-8.581966011250104
499	-8.60879529076979
500	-8.441261172502555
501	-8.531208942308961
502	-8.59782813781971
503	-8.474264917782692
504	-8.530649015733367
505	-8.748862027218836
506	-8.46774798016121
507	-8.682564701526413
508	-8.591097019057374
509	-8.507933935572263
510	-8.68059844364735
511	-8.30844097222704
512	-8.538308792378162
513	-8.58059844364735
514	-8.572078101061026
515	-8.474264917782692
516	-8.5361081130441
517	-8.587544179605754
518	-8.517865195465982
519	-8.498347531752483
520	-8.45638155548576
521	-8.414457572011967
522	-8.558572338489904
523	-8.591892260777668
524	-8.672617822474544
525	-8.372078101061026
526	-8.494602105436769
527	-8.655205898978192
528	-8.558689228738237
529	-8.50929268881562
530	-8.641876375306364
531	-8.741545686645207
532	-8.617750028096202
533	-8.42739948870207
534	-8.51324830208643
535	-8.553473904510156
536	-8.526565045373067
537	-8.782781359240381
538	-8.331036097678
539	-8.54595317303352
540	-8.645241335228839
541	-8.569586530434993
542	-8.427032455810622
543	-8.584244923464073
544	-8.498293866216459
545	-8.771179901966345
546	-8.397052740303163
547	-8.542461499582046
548	-8.593801092994623
549	-8.588228698867137
550	-8.345491371810592
551	-8.492854450828744
552	-8.490507913271832
553	-8.585703677559353
554	-8.667784742333275
555	-8.706080727560519
556	-8.59782813781971
557	-8.738104996137775
558	-8.702243548927495
559	-8.71953281227307
560	-8.637901010821668
561	-8.761625060179739
562	-8.56926497071963
563	-8.672617822474544
564	-8.852882985659754
565	-8.556775746382437
566	-8.501682668749611
567	-8.777789772171264
568	-8.83024274705152
569	-8.706771733493378
570	-8.669490860751285
571	-8.528644123411366
572	-8.436671171179396
573	-8.543170855969827
574	-8.617750028096202
575	-8.527207793864216
576	-8.46774798016121
577	-8.444006688981917
578	-8.511941279554444
579	-8.603162280710215
580	-8.764372326015813
581	-8.433460151483043
582	-8.506014469537527
583	-8.536411280822398
584	-8.466517700173144
585	-8.761625060179739
586	-8.553123828334815
587	-8.5229670385731
588	-8.414079290569173
589	-8.651543168864555
590	-8.570391370944007
591	-8.625177837500493
592	-8.590946349359058
593	-8.697828137819709
594	-8.57707265919147
595	-8.750580507584399
596	-8.459074470650267
597	-8.904028985942125
598	-8.71616014720917
599	-8.665115391443685
600	-8.801404373800777
601	-8.735908500152053
602	-8.555448287235636
603	-8.477738262008838
604	-8.47626486687765
605	-8.5064396214326
606	-8.431961539054184
607	-8.683073984842977
608	-8.71953281227307
609	-8.45257054400743
610	-8.737324623945105
611	-8.506540337397073
612	-8.722574584994234
613	-8.513721950879978
614	-8.478121627174614
615	-8.60572893782527
616	-8.667830659615003
617	-8.546439621432599
618	-8.563618948229532
619	-8.450961894323342
620	-8.592071989508016
621	-8.8413770165939
622	-8.649879038157971
623	-8.814159509607219
624	-8.822847756751614
625	-8.799914533036155
626	-8.680608856828973
627	-8.760275264114831
628	-8.534844408385373
629	-8.58470535620341
630	-8.359906546137207
631	-8.546902589791667
632	-8.57707265919147
633	-8.581966011250104
634	-8.402564701526412
635	-8.444006688981917
636	-8.332066178483268
637	-8.44271603754261
638	-8.57957990608357
639	-8.530674783862404
640	-8.335050608324373
641	-8.514892161423198
642	-8.441640447158557
643	-8.777460360072443
644	-8.44344474651141
645	-8.60572893782527
646	-8.665591956721139
647	-8.590946349359058
648	-8.595957167147716
649	-8.633576804002889
650	-8.654314172260321
651	-8.433084604815567
652	-8.74168266874961
653	-8.539606360217434
654	-8.487564434701785
655	-8.76899167400058
656	-8.582888627002866
657	-8.399918701873736
658	-8.632427572054509
659	-8.587544179605754
660	-8.75955760872126
661	-8.708228698867138
662	-8.576024691626841
663	-8.616837500584397
664	-8.691865217744196
665	-8.722574584994234
666	-8.600000000000001
667	-8.62085299519411
668	-8.539606360217434
669	-8.420862389532632
670	-8.773057233041536
671	-8.680608856828973
672	-8.572582010626538
673	-8.375767166750926
674	-8.694122564396995
675	-8.733432169268504
676	-8.514173578873258
677	-8.741682668749611
678	-8.431961539054184
679	-8.538143118587866
680	-8.667830659615003
681	-8.553123828334815
682	-8.567240182715546
683	-8.679272967534638
684	-8.402906632464632
685	-8.399174624424239
686	-8.5361081130441
687	-8.704554884989669
688	-8.58823425483308
689	-8.451087470692393
690	-8.519375152513431
691	-8.575770292553003
692	-8.509364577864952
693	-8.575770292553003
694	-8.614079290569173
695	-8.558689228738237
696	-8.711353209498338
697	-8.587747980161211
698	-8.475211465033563
699	-8.238485717065457
700	-8.672617822474544
701	-8.550961894323342
702	-8.651087470692396
703	-8.62695498865613
704	-8.667934742926338
705	-8.894614602877066
706	-8.434971042794796
707	-8.703651088995727
708	-8.447039276938517
709	-8.692165716503835
710	-8.729087631910925
711	-8.446579409621473
712	-8.556006134983756
713	-8.390039683164584
714	-8.526144254785025
715	-8.530674783862404
716	-8.60033903175531
717	-8.484222242699758
718	-8.44809091244524
719	-8.497621741007542
720	-8.378500936329953
721	-8.59991150788976
722	-8.608795290769791
723	-8.538293866216458
724	-8.672617822474544
725	-8.700483965412307
726	-8.533084604815567
727	-8.490201629296118
728	-8.814215738521366
729	-8.552502747256064
730	-8.629870696861767
731	-8.523485982248978
732	-8.652347571279163
733	-8.401270481795235
734	-8.49584054212077
735	-8.819505071759387
736	-8.652971067985764
737	-8.605053649303969
738	-8.848805940609658
739	-8.742001742161602
740	-8.83821220852545
741	-8.741500938673708
742	-8.806014469537528
743	-8.502098549964497
744	-8.431595925421531
745	-8.463068312314702
746	-8.584877784416289
747	-8.649656920442933
748	-8.573057233041535
749	-8.54674374053292
750	-8.584877784416289
751	-8.528591810453545
752	-8.602860389614582
753	-8.714134511741428
754	-8.768591810453543
755	-8.689703427099781
756	-8.543745229017562
757	-8.843456614239825
758	-8.422197084219134
759	-8.315044803586868
760	-8.538293866216458
761	-8.692165716503835
762	-8.637865195465983
763	-8.558689228738238
764	-8.47934443842663
765	-8.860793900904223
766	-8.713070484847735
767	-8.795330745710437
768	-8.552502747256064
769	-8.608846722243412
770	-8.479557608721258
771	-8.537063051796446
772	-8.4620017421616
773	-8.64351418838597
774	-8.580560125496229
775	-8.497390454831525
776	-8.543170855969827
777	-8.477901010821668
778	-8.606533341537451
779	-8.680608856828973
780	-8.650555687516503
781	-8.566904785270339
782	-8.436085941106384
783	-8.452995480698613
784	-8.706873725976294
785	-8.702282987733769
786	-8.587544179605754
787	-8.4783881443865
788	-8.563780325879128
789	-8.646427913707106
790	-8.64351418838597
791	-8.596671171179397
792	-8.462383206219002
793	-8.768438588395625
794	-8.572078101061026
795	-8.57405292098569
796	-8.587747980161211
797	-8.579189485105582
798	-8.564218330839944
799	-8.68918132337561
800	-8.584877784416289
801	-8.436160147209169
802	-8.601777176802518
803	-8.403456614239824
804	-8.350961894323342
805	-8.851316701949488
806	-8.582888627002866
807	-8.517457483812981
808	-8.34294482015367
809	-8.361696134267564
810	-8.617750028096202
811	-8.583505119108317
812	-8.414079290569173
813	-8.684479702330476
814	-8.805233357535885
815	-8.365737756430862
816	-8.72
817	-8.659824574900863
818	-8.686447127433997
819	-8.642074009691983
820	-8.621240305106097
821	-8.861352174944631
822	-8.596790313432082
823	-8.340819947669747
824	-8.713321956835314
825	-8.455239485575992
826	-8.456235316737732
827	-8.350634478568303
828	-8.94574417258187
829	-8.518361755673965
830	-8.65071450021452
831	-8.376224476712645
832	-8.605053649303969
833	-8.83695308630638
834	-8.584877784416289
835	-8.592456497397901
836	-8.581966011250104
837	-8.738382198705251
838	-8.625177837500493
839	-8.52769131513689
840	-8.686979485285942
841	-8.555953322342372
842	-8.593244209959304
843	-8.517457483812981
844	-8.533084604815567
845	-8.526427913707105
846	-8.491025020765399
847	-8.69116886272901
848	-8.502847756751613
849	-8.601777176802518
850	-8.525737756430862
851	-8.372763053786489
852	-8.587922264153208
853	-8.765183997339836
854	-8.790946349359059
855	-8.654314172260321
856	-8.569409586058512
857	-8.564654197462211
858	-8.46935914986705
859	-8.616837500584397
860	-8.415546091270375
861	-8.539818196841996
862	-8.522197084219133
863	-8.594662206218008
864	-8.893549806371492
865	-8.639918701873732
866	-8.444006688981917
867	-8.583447493940357
868	-8.629364577864953
869	-8.669380323966276
870	-8.392521844845513
871	-8.607715201667991
872	-8.538143118587866
873	-8.503851860318429
874	-8.566904785270339
875	-8.721181652087266
876	-8.494797889722793
877	-8.67934443842663
878	-8.630368908234953
879	-8.561328214227006
880	-8.554639971037389
881	-8.716725705330157
882	-8.749873956255053
883	-8.681613953566982
884	-8.84
885	-8.739193810460312
886	-8.608846722243412
887	-8.593801092994623
888	-8.680608856828973
889	-8.508500864387534
890	-8.563780325879128
891	-8.767307475337772
892	-8.636434247584948
893	-8.5120853466067
894	-8.338104996137774
895	-8.543019491002347
896	-8.537708830027452
897	-8.778785735718571
898	-8.728452387214748
899	-8.581966011250104
900	-8.8663842213547
901	-8.534844408385375
902	-8.408362471218702
903	-8.433460151483043
904	-8.74463085918352
905	-8.349049959742352
906	-8.820166678242348
907	-8.604806137788799
908	-8.806293928202066
909	-8.366917175568034
910	-8.363618948229533
911	-8.438246961904634
912	-8.663745229017563
913	-8.629364577864953
914	-8.571698571166976
915	-8.697621741007541
916	-8.413767341975912
917	-8.620893213316977
918	-8.544473218609253
919	-8.67766893078487
920	-8.686447127433997
921	-8.741682668749611
922	-8.610195327403435
923	-8.657750028096201
924	-8.378793730640416
925	-8.519635085095945
926	-8.455784359859923
927	-8.542461499582046
928	-8.397565515426528
929	-8.514639971037388
930	-8.529530008928036
931	-8.499256426818627
932	-8.539038905626152
933	-8.51933351841571
934	-8.272772549291213
935	-8.496735891540402
936	-8.611179901966345
937	-8.636434247584948
938	-8.579123144243868
939	-8.547502475249951
940	-8.608795290769791
941	-8.547012911917506
942	-8.538104996137774
943	-8.755764371420252
944	-8.42750247524995
945	-8.494046549826198
946	-8.416286689534964
947	-8.5704369859013
948	-8.571780370056509
949	-8.484222242699758
950	-8.639911507889758
951	-8.626050261059866
952	-8.451087470692395
953	-8.520923404875601
954	-8.466656775513378
955	-8.542421719647601
956	-8.636778378566396
957	-8.78759026614791
958	-8.593801092994623
959	-8.530368908234953
960	-8.47934443842663
961	-8.585703677559355
962	-8.510607649176412
963	-8.772078101061025
964	-8.698143118587867
965	-8.495272958299665
966	-8.523453416415922
967	-8.667784742333275
968	-8.613669597390087
969	-8.398149416540424
970	-8.469490860751286
971	-8.81022126060011
972	-8.553473904510156
973	-8.711353209498338
974	-8.38463085918352
975	-8.449876039407533
976	-8.685095748582038
977	-8.32822444322391
978	-8.724094244712942
979	-8.430210102581132
980	-8.59734268867133
981	-8.524166975080231
982	-8.684479702330476
983	-8.455900360288288
984	-8.654314172260321
985	-8.644338117821352
986	-8.507544179605755
987	-8.698206502834223
988	-8.55472675087655
989	-8.567525281186128
990	-8.605053649303969
991	-8.470745858028156
992	-8.464831851243948
993	-8.669490860751285
994	-8.602405343285396
995	-8.61341666992213
996	-8.564654197462211
997	-8.592156361746333
998	-8.444806137788799
999	-8.639911507889758
1000	-8.397052740303163
