E	V
225	-11.04899959967968
226	-10.704987562112088
227	-10.799999999999999
228	-11.252417469626002
229	-11.200000000000001
230	-10.304987562112089
231	-10.568857754044952
232	-10.516515138991167
233	-10.200000000000001
234	-11.096662954709576
235	-10.306225774829855
236	-10.894427190999917
237	-10.880624847486569
238	-11.4
239	-10.774596669241483
240	-10.894427190999917
241	-10.081024967590666
242	-11.414213562373096
243	-11.179795897113271
244	-10.713552872566003
245	-10.704987562112088
246	-10.779795897113273
247	-10.4
248	-11.12664991614216
249	-10.713552872566003
250	-11.04899959967968
251	-10.713552872566003
252	-10.438516480713451
253	-10.730662386291808
254	-9.940312423743286
255	-11.487434208703792
256	-10.481024967590665
257	-10.779795897113273
258	-10.894427190999917
259	-10.877032961426902
260	-10.84339811320566
261	-11.071779788708135
262	-10.96885775404495
263	-10.671779788708136
264	-11.12664991614216
265	-11.12065556157337
266	-10.84339811320566
267	-10.730662386291808
268	-11.740121946685672
269	-10.877032961426902
270	-11.976305461424023
271	-10.70415945787923
272	-10.632455532033676
273	-11.04339811320566
274	-10.419803902718558
275	-10.671779788708136
276	-10.632455532033676
277	-10.200000000000001
278	-10.316515138991168
279	-11.035781669160055
280	-11.0
281	-10.4
282	-11.0
283	-10.779795897113273
284	-10.447213595499958
285	-10.438516480713451
286	-10.447213595499958
287	-10.632455532033676
288	-10.877032961426902
289	-10.6
290	-10.799999999999999
291	-10.930662386291807
292	-10.774596669241483
293	-10.6
294	-11.304987562112089
295	-11.52469507659596
296	-10.0
297	-10.671779788708136
298	-11.035781669160055
299	-11.6
300	-11.095445115010332
301	-10.966190378969062
302	-10.42195444572929
303	-10.200000000000001
304	-9.84339811320566
305	-11.04536240470737
306	-10.516515138991167
307	-11.513552872566004
308	-11.200000000000001
309	-10.071779788708135
310	-12.065247584249853
311	-11.035781669160055
312	-10.799999999999999
313	-11.474772708486752
314	-10.277032961426901
315	-11.12664991614216
316	-11.200000000000001
317	-10.799999999999999
318	-10.84339811320566
319	-11.568857754044952
320	-10.200000000000001
321	-11.277032961426901
322	-10.4
323	-11.669693845669906
324	-10.713552872566003
325	-11.487434208703792
326	-11.799999999999999
327	-10.516515138991167
328	-10.779795897113273
329	-10.4
330	-10.26332495807108
331	-11.526649916142159
332	-10.671779788708136
333	-11.799999999999999
334	-11.4
335	-10.799999999999999
336	-10.6
337	-10.6
338	-9.930662386291807
339	-10.799999999999999
340	-9.799999999999999
341	-10.887434208703791
342	-11.860147050873545
343	-11.04339811320566
344	-11.200000000000001
345	-11.04339811320566
346	-9.940312423743286
347	-10.481024967590665
348	-10.170820393249937
349	-10.877032961426902
350	-11.915549442140351
351	-10.200000000000001
352	-10.481024967590665
353	-10.930662386291807
354	-10.894427190999917
355	-10.632455532033676
356	-10.632455532033676
357	-11.618033988749895
358	-10.6
359	-10.894427190999917
360	-10.799999999999999
361	-10.619803902718557
362	-10.340312423743285
363	-11.200000000000001
364	-10.516515138991167
365	-11.526649916142159
366	-10.931782106327635
367	-9.889897948556635
368	-11.0
369	-10.200000000000001
370	-11.035781669160055
371	-10.52469507659596
372	-11.6
373	-10.618033988749895
374	-10.513552872566004
375	-11.52469507659596
376	-10.799999999999999
377	-10.799999999999999
378	-9.930662386291807
379	-10.713552872566003
380	-10.730662386291808
381	-10.671779788708136
382	-10.944030650891055
383	-10.632455532033676
384	-11.18660687473185
385	-10.944030650891055
386	-10.68062484748657
387	-11.526649916142159
388	-11.483239697419133
389	-10.704987562112088
390	-12.520465053408525
391	-10.4
392	-10.277032961426901
393	-10.6
394	-11.179795897113271
395	-10.96619037896906
396	-11.12065556157337
397	-11.04536240470737
398	-10.200000000000001
399	-10.06332495807108
400	-9.889897948556635
401	-10.704987562112088
402	-11.32065556157337
403	-11.4
404	-11.035781669160055
405	-10.713552872566003
406	-10.713552872566003
407	-11.02828568570857
408	-10.799999999999999
409	-11.32065556157337
410	-10.618033988749895
411	-10.887434208703791
412	-10.63851648071345
413	-11.568857754044952
414	-10.513552872566004
415	-10.6
416	-10.081024967590666
417	-11.264911064067352
418	-10.930662386291807
419	-11.756465996625053
420	-10.877032961426902
421	-10.70415945787923
422	-11.341640786499873
423	-11.857839583124694
424	-10.235781669160055
425	-11.568857754044952
426	-10.779795897113273
427	-10.419803902718558
428	-10.84339811320566
429	-10.966190378969062
430	-10.200000000000001
431	-11.277032961426901
432	-11.04339811320566
433	-11.02828568570857
434	-9.948331477354788
435	-10.6
436	-10.618033988749895
437	-11.31554944214035
438	-9.340312423743285
439	-10.730662386291808
440	-10.481024967590665
441	-11.545683229480096
442	-11.474772708486752
443	-9.438516480713451
444	-10.54833147735479
445	-11.4
446	-11.0
447	-10.704987562112088
448	-9.4
449	-10.774596669241483
450	-11.04339811320566
451	-9.894427190999917
452	-10.880624847486569
453	-10.704987562112088
454	-10.4
455	-11.568857754044952
456	-10.730662386291808
457	-10.42195444572929
458	-10.84339811320566
459	-9.54833147735479
460	-10.06332495807108
461	-11.183215956619923
462	-10.144030650891054
463	-10.877032961426902
464	-10.799999999999999
465	-10.779795897113273
466	-11.04536240470737
467	-11.68062484748657
468	-10.894427190999917
469	-11.04536240470737
470	-10.96619037896906
471	-11.096662954709576
472	-10.887434208703791
473	-10.26332495807108
474	-10.877032961426902
475	-11.274772708486752
476	-11.085229954635272
477	-10.730662386291808
478	-11.474772708486752
479	-10.930662386291807
480	-10.84339811320566
481	-10.70415945787923
482	-11.235781669160055
483	-11.274772708486752
484	-10.880624847486569
485	-10.774596669241483
486	-11.26332495807108
487	-10.704987562112088
488	-11.341640786499873
489	-11.6
490	-11.618033988749895
491	-10.54833147735479
492	-10.632455532033676
493	-10.277032961426901
494	-12.085229954635272
495	-10.6
496	-11.235781669160055
497	-10.779795897113273
498	-11.12788205960997
499	-10.894427190999917
500	-11.32065556157337
501	-10.526649916142159
502	-10.96619037896906
503	-11.179795897113271
504	-10.06332495807108
505	-10.481024967590665
506	-10.306225774829855
507	-10.877032961426902
508	-11.42195444572929
509	-10.4
510	-11.483239697419133
511	-10.799999999999999
512	-10.419803902718558
513	-9.930662386291807
514	-11.304987562112089
515	-10.894427190999917
516	-10.713552872566003
517	-10.84339811320566
518	-11.035781669160055
519	-10.956465996625052
520	-11.304987562112089
521	-11.474772708486752
522	-9.799999999999999
523	-10.619803902718557
524	-10.84339811320566
525	-11.235781669160055
526	-10.619803902718557
527	-10.306225774829855
528	-10.713552872566003
529	-12.12664991614216
530	-10.779795897113273
531	-11.04899959967968
532	-10.52469507659596
533	-10.704987562112088
534	-10.84339811320566
535	-10.619803902718557
536	-10.6
537	-10.6
538	-11.366190378969058
539	-11.0
540	-10.481024967590665
541	-10.6
542	-10.799999999999999
543	-10.931782106327635
544	-10.880624847486569
545	-10.54833147735479
546	-10.54833147735479
547	-12.252417469626002
548	-10.618033988749895
549	-10.944030650891055
550	-11.04899959967968
551	-11.0
552	-10.304987562112089
553	-10.04339811320566
554	-11.095445115010332
555	-10.671779788708136
556	-10.170820393249937
557	-11.487434208703792
558	-10.887434208703791
559	-11.096662954709576
560	-10.235781669160055
561	-11.877032961426902
562	-11.264911064067352
563	-11.071779788708135
564	-11.618033988749895
565	-10.200000000000001
566	-10.6
567	-11.183215956619923
568	-10.095445115010332
569	-10.618033988749895
570	-11.366190378969058
571	-10.632455532033676
572	-10.704987562112088
573	-10.513552872566004
574	-10.200000000000001
575	-10.931782106327635
576	-11.264911064067352
577	-11.341640786499873
578	-9.774596669241483
579	-10.944030650891055
580	-11.316515138991168
581	-11.081024967590666
582	-10.68062484748657
583	-10.63851648071345
584	-10.799999999999999
585	-11.274772708486752
586	-11.306225774829855
587	-10.779795897113273
588	-10.799999999999999
589	-10.26332495807108
590	-11.04339811320566
591	-11.31554944214035
592	-10.619803902718557
593	-11.577638883463118
594	-11.095445115010332
595	-10.860147050873545
596	-11.336229149573722
597	-11.12664991614216
598	-10.713552872566003
599	-10.481024967590665
600	-10.54833147735479
601	-10.513552872566004
602	-10.784523257866512
603	-10.894427190999917
604	-10.70415945787923
605	-11.545683229480096
606	-11.786606874731852
607	-10.894427190999917
608	-11.144030650891054
609	-11.04339811320566
610	-11.448999599679679
611	-10.70415945787923
612	-11.117744687875781
613	-11.183215956619923
614	-10.618033988749895
615	-10.487434208703792
616	-11.673320053068151
617	-10.52469507659596
618	-10.481024967590665
619	-11.144030650891054
620	-9.758257569495585
621	-9.940312423743286
622	-10.568857754044952
623	-9.84339811320566
624	-10.887434208703791
625	-10.6
626	-10.68062484748657
627	-9.632455532033676
628	-10.516515138991167
629	-10.6
630	-10.799999999999999
631	-11.274772708486752
632	-11.04339811320566
633	-10.04339811320566
634	-10.200000000000001
635	-10.930662386291807
636	-11.4
637	-11.336229149573722
638	-11.32065556157337
639	-11.6
640	-10.756465996625053
641	-11.316515138991168
642	-10.419803902718558
643	-10.632455532033676
644	-10.860147050873545
645	-11.962049935181332
646	-11.18660687473185
647	-11.880624847486569
648	-10.799999999999999
649	-10.438516480713451
650	-10.26332495807108
651	-11.200000000000001
652	-10.84339811320566
653	-11.04536240470737
654	-11.12065556157337
655	-10.799999999999999
656	-11.4
657	-11.414213562373096
658	-9.940312423743286
659	-10.448999599679679
660	-10.956465996625052
661	-10.713552872566003
662	-10.438516480713451
663	-10.340312423743285
664	-10.4
665	-10.645362404707372
666	-10.4
667	-10.419803902718558
668	-11.645362404707372
669	-11.540121946685673
670	-11.144030650891054
671	-11.035781669160055
672	-11.487434208703792
673	-10.619803902718557
674	-10.713552872566003
675	-11.02828568570857
676	-10.96619037896906
677	-10.516515138991167
678	-11.12065556157337
679	-11.0
680	-10.779795897113273
681	-10.799999999999999
682	-10.304987562112089
683	-10.671779788708136
684	-11.513552872566004
685	-11.82828568570857
686	-10.894427190999917
687	-10.316515138991168
688	-10.774596669241483
689	-10.52469507659596
690	-9.948331477354788
691	-11.264911064067352
692	-10.4
693	-10.931782106327635
694	-10.619803902718557
695	-10.799999999999999
696	-11.0
697	-11.095445115010332
698	-10.96885775404495
699	-10.779795897113273
700	-10.63851648071345
701	-10.618033988749895
702	-10.568857754044952
703	-10.306225774829855
704	-10.784523257866512
705	-11.799999999999999
706	-11.183215956619923
707	-10.170820393249937
708	-10.887434208703791
709	-10.944030650891055
710	-10.956465996625052
711	-10.200000000000001
712	-11.183215956619923
713	-11.474772708486752
714	-9.894427190999917
715	-10.799999999999999
716	-10.4
717	-11.04899959967968
718	-10.877032961426902
719	-10.948331477354788
720	-11.73622914957372
721	-10.887434208703791
722	-11.117744687875781
723	-11.095445115010332
724	-10.894427190999917
725	-11.035781669160055
726	-11.448999599679679
727	-10.779795897113273
728	-10.799999999999999
729	-10.704987562112088
730	-10.784523257866512
731	-10.170820393249937
732	-10.516515138991167
733	-10.12065556157337
734	-10.774596669241483
735	-11.081024967590666
736	-10.26332495807108
737	-10.4
738	-10.730662386291808
739	-11.035781669160055
740	-10.264911064067352
741	-10.894427190999917
742	-10.713552872566003
743	-10.4
744	-11.4
745	-11.32065556157337
746	-11.843908891458577
747	-10.340312423743285
748	-10.774596669241483
749	-10.170820393249937
750	-10.784523257866512
751	-11.32065556157337
752	-10.704987562112088
753	-10.481024967590665
754	-10.96619037896906
755	-11.095445115010332
756	-10.877032961426902
757	-10.70415945787923
758	-10.6
759	-10.513552872566004
760	-11.162049935181331
761	-10.930662386291807
762	-11.034935157289748
763	-11.32065556157337
764	-9.930662386291807
765	-11.513552872566004
766	-10.42195444572929
767	-10.170820393249937
768	-10.6
769	-11.448999599679679
770	-10.081024967590666
771	-10.071779788708135
772	-10.513552872566004
773	-10.6
774	-11.200000000000001
775	-11.345683229480096
776	-11.179795897113271
777	-10.671779788708136
778	-9.63851648071345
779	-11.73622914957372
780	-11.02828568570857
781	-10.6
782	-12.02710574513201
783	-11.12664991614216
784	-10.704987562112088
785	-10.887434208703791
786	-10.277032961426901
787	-10.06332495807108
788	-10.6
789	-9.6
790	-11.035781669160055
791	-10.976305461424023
792	-10.671779788708136
793	-10.730662386291808
794	-10.316515138991168
795	-10.956465996625052
796	-10.779795897113273
797	-11.200000000000001
798	-10.704987562112088
799	-10.779795897113273
800	-10.0
801	-10.966190378969062
802	-10.84339811320566
803	-10.095445115010332
804	-11.717744687875783
805	-10.779795897113273
806	-11.04536240470737
807	-10.799999999999999
808	-10.200000000000001
809	-10.730662386291808
810	-11.461324772583616
811	-10.619803902718557
812	-11.0
813	-10.68062484748657
814	-10.0
815	-11.513552872566004
816	-10.68062484748657
817	-11.183215956619923
818	-10.179795897113271
819	-10.419803902718558
820	-11.513552872566004
821	-10.740121946685672
822	-11.0
823	-10.779795897113273
824	-10.42195444572929
825	-10.860147050873545
826	-10.516515138991167
827	-11.04536240470737
828	-11.304987562112089
829	-9.779795897113273
830	-10.04339811320566
831	-9.799999999999999
832	-10.158257569495584
833	-11.448999599679679
834	-10.419803902718558
835	-10.887434208703791
836	-10.619803902718557
837	-11.713552872566003
838	-10.516515138991167
839	-10.619803902718557
840	-10.799999999999999
841	-11.04536240470737
842	-11.264911064067352
843	-11.474772708486752
844	-10.671779788708136
845	-11.376305461424021
846	-11.179795897113271
847	-10.200000000000001
848	-11.179795897113271
849	-11.549193338482967
850	-10.474772708486752
851	-10.419803902718558
852	-11.414213562373096
853	-10.96619037896906
854	-11.345683229480096
855	-10.632455532033676
856	-10.84339811320566
857	-11.12065556157337
858	-10.304987562112089
859	-10.619803902718557
860	-10.304987562112089
861	-10.944030650891055
862	-10.68062484748657
863	-10.704987562112088
864	-10.200000000000001
865	-11.12065556157337
866	-10.42195444572929
867	-11.32065556157337
868	-10.04339811320566
869	-9.894427190999917
870	-10.799999999999999
871	-10.179795897113271
872	-11.04899959967968
873	-10.671779788708136
874	-10.277032961426901
875	-11.366190378969058
876	-10.671779788708136
877	-10.419803902718558
878	-10.52469507659596
879	-9.966190378969062
880	-11.04899959967968
881	-10.618033988749895
882	-11.035781669160055
883	-10.877032961426902
884	-10.06332495807108
885	-10.779795897113273
886	-10.704987562112088
887	-11.12664991614216
888	-10.704987562112088
889	-11.264911064067352
890	-10.799999999999999
891	-9.799999999999999
892	-11.860147050873545
893	-10.730662386291808
894	-11.784523257866512
895	-10.704987562112088
896	-11.568857754044952
897	-10.6
898	-11.04339811320566
899	-10.6
900	-10.6
901	-10.713552872566003
902	-10.96619037896906
903	-11.179795897113271
904	-12.117744687875781
905	-11.183215956619923
906	-10.619803902718557
907	-10.877032961426902
908	-10.071779788708135
909	-11.414213562373096
910	-11.235781669160055
911	-10.618033988749895
912	-10.513552872566004
913	-11.618033988749895
914	-10.931782106327635
915	-10.940312423743286
916	-10.944030650891055
917	-10.42195444572929
918	-10.568857754044952
919	-10.930662386291807
920	-11.04339811320566
921	-10.880624847486569
922	-10.944030650891055
923	-11.756465996625053
924	-10.887434208703791
925	-10.704987562112088
926	-10.619803902718557
927	-10.06332495807108
928	-10.84339811320566
929	-10.277032961426901
930	-11.200000000000001
931	-11.756465996625053
932	-10.4
933	-12.14661853126194
934	-10.6
935	-10.304987562112089
936	-10.419803902718558
937	-11.645362404707372
938	-10.894427190999917
939	-10.96885775404495
940	-10.54833147735479
941	-11.04899959967968
942	-11.304987562112089
943	-10.071779788708135
944	-10.619803902718557
945	-10.06332495807108
946	-11.6
947	-9.894427190999917
948	-11.12065556157337
949	-10.799999999999999
950	-11.200000000000001
951	-11.414213562373096
952	-10.931782106327635
953	-11.06332495807108
954	-10.419803902718558
955	-10.894427190999917
956	-10.704987562112088
957	-11.568857754044952
958	-11.474772708486752
959	-11.4
960	-10.264911064067352
961	-11.36619037896906
962	-11.12065556157337
963	-10.799999999999999
964	-11.235781669160055
965	-10.84339811320566
966	-10.799999999999999
967	-11.419803902718558
968	-10.894427190999917
969	-10.944030650891055
970	-11.274772708486752
971	-11.6
972	-11.12664991614216
973	-10.516515138991167
974	-10.956465996625052
975	-10.877032961426902
976	-10.26332495807108
977	-9.632455532033676
978	-10.619803902718557
979	-10.96619037896906
980	-11.235781669160055
981	-10.619803902718557
982	-10.96619037896906
983	-10.516515138991167
984	-11.035781669160055
985	-10.6
986	-10.52469507659596
987	-10.4
988	-10.316515138991168
989	-10.200000000000001
990	-10.516515138991167
991	-11.799999999999999
992	-10.081024967590666
993	-11.04339811320566
994	-11.526649916142159
995	-11.274772708486752
996	-10.930662386291807
997	-11.96885775404495
998	-10.669693845669906
999	-10.730662386291808
1000	-11.277032961426901
